"","user_id","created_at","screen_name","text","source","favorite_count","retweet_count","...1","...2","...3","...4","lang","location","account_created_at","followers_count"
"161","25073877",2020-06-06 01:23:02,"realDonaldTrump","I don't care WHAT George Floyd did. The officer should have never treated him like that and killed him! But we still must ask: Is he a HERO? BLEXIT founder @RealCandaceO gave her thoughts: ""The fact that he has been held up as a martyr sickens me."" https://t.co/0Tm47x5Cc8","Twitter for iPhone",0,8089,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"162","25073877",2020-06-06 01:21:51,"realDonaldTrump","Tonight's special with CANDACE OWENS starts at 9:30pm ET, FREE on BlazeTV's YouTube channel: https://t.co/lhIbcsoLN5","Twitter for iPhone",0,2861,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"163","25073877",2020-06-06 01:03:50,"realDonaldTrump","Still haven’t heard you take responsibility for the crime bill that led to the mass incarceration of my people @JoeBiden! https://t.co/QPcXKsVtDa","Twitter for iPhone",0,9647,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"164","25073877",2020-06-06 01:01:48,"realDonaldTrump","Lunatics are running the insane asylum...
https://t.co/I1Z8gmuay1","Twitter for iPhone",0,5780,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"165","25073877",2020-06-06 01:01:42,"realDonaldTrump","THANK YOU MAINE! #MAGA https://t.co/5De7t64zRj","Twitter for iPhone",168220,33673,"MAGA",NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"166","25073877",2020-06-06 01:01:07,"realDonaldTrump","Twitter Pulls Trump Campaign Video of President Showing Empathy For Peaceful Protesters https://t.co/5DEIoPHsud  They are fighting hard for the Radical Left Democrats. A one sided battle. Illegal. Section 230!","Twitter for iPhone",86540,34855,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"167","25073877",2020-06-06 00:58:23,"realDonaldTrump","Portland pays violent Antifa leader for getting hit with a rubber bullet.
https://t.co/DTnMSZox69","Twitter for iPhone",0,7219,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"168","25073877",2020-06-06 00:56:36,"realDonaldTrump","Democrat John Hickenlooper Held in Contempt After Failing to Comply with Subpoena over Ethics Complaint https://t.co/2fEDoTDO1l Got caught big time with his hand in the cookie jar. Should be the end of his Colorado Senate bid. Makes no difference, we already have a GREAT Senator!","Twitter for iPhone",35380,12118,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"169","25073877",2020-06-06 00:52:19,"realDonaldTrump","Barack Obama put a target on the back of every cop in this country.","Twitter for iPhone",0,29875,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"170","25073877",2020-06-06 00:52:17,"realDonaldTrump","Federal law enforcement is investigating the leaders of Antifa and BLM among others.

Throw the book at them!
https://t.co/WyQKGr0Tof","Twitter for iPhone",0,8682,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"171","25073877",2020-06-06 00:51:51,"realDonaldTrump","What a fantastic group! https://t.co/9Y9RX8BjNy","Twitter for iPhone",41916,11456,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"172","25073877",2020-06-06 00:50:58,"realDonaldTrump","To all the celebrities posting memes connecting the cop that killed George Floyd to President @realDonaldTrump...

Stop posting Fake News!
#georgefloyd https://t.co/MIDIOk9sJQ","Twitter for iPhone",0,14469,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"173","25073877",2020-06-06 00:50:12,"realDonaldTrump","Great! https://t.co/uORB98BVvk","Twitter for iPhone",74842,18659,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"174","25073877",2020-06-06 00:47:43,"realDonaldTrump","No one will accuse ANTIFA of being ""brainiacs"" will they? 🤣😆

https://t.co/hyppjXhEOB","Twitter for iPhone",0,5992,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"175","25073877",2020-06-06 00:46:52,"realDonaldTrump","@_ReaalAmerican_ @PressSec @realDonaldTrump Obama made no change with the deaths of Trayvon Martin, Michael Brown &amp; Eric Garner during his presidency. How long have Chuck Schumer, Nancy Pelosi &amp; Joe Biden been in office &amp; they have not changed anything? All they do is lie and try to divide our country every chance they get","Twitter for iPhone",0,8573,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"176","25073877",2020-06-05 23:10:37,"realDonaldTrump",".@MayorBowser is grossly incompetent, and in no way qualified to be running an important city like Washington, D.C. If the great men and women of the National Guard didn’t step forward, she would have looked no better than her counterpart Mayor in Minneapolis!","Twitter for iPhone",151724,37757,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"177","25073877",2020-06-05 20:09:32,"realDonaldTrump","LIVE: POTUS delivers remarks at Puritan Medical Products https://t.co/mGmbvEJNpc","Twitter for iPhone",0,7854,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"178","25073877",2020-06-05 20:08:28,"realDonaldTrump","...We should be standing up straight and tall, ideally with a salute, or a hand on heart. There are other things you can protest, but not our Great American Flag - NO KNEELING!","Twitter for iPhone",215437,44032,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"179","25073877",2020-06-05 20:08:28,"realDonaldTrump","I am a big fan of Drew Brees. I think he’s truly one of the greatest quarterbacks, but he should not have taken back his original stance on honoring our magnificent American Flag. OLD GLORY is to be revered, cherished, and flown high...","Twitter for iPhone",284092,53043,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"180","25073877",2020-06-05 19:23:22,"realDonaldTrump","Weeee’re baaaack!!! 🇺🇸
 
jobs → jobs → JOBS! https://t.co/o2pLkjczdd","Twitter for iPhone",0,11017,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"181","25073877",2020-06-05 18:17:24,"realDonaldTrump","LIVE: POTUS participates in a roundtable https://t.co/BBzgcZ76aD","Twitter for iPhone",0,7951,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"182","25073877",2020-06-05 18:04:31,"realDonaldTrump","...over the last number of nights. If she doesn’t treat these men and women well, then we’ll bring in a different group of men and women!","Twitter for iPhone",89007,19654,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"183","25073877",2020-06-05 18:04:30,"realDonaldTrump","The incompetent Mayor of Washington, D.C., @MayorBowser, who’s budget is totally out of control and is constantly coming back to us for “handouts”, is now fighting with the National Guard, who saved her from great embarrassment...","Twitter for iPhone",123666,30657,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"184","25073877",2020-06-05 17:28:22,"realDonaldTrump","I just signed the Paycheck Protection Program Flexibility Act to further improve our VERY POPULAR AND SUCCESSFUL program to help small businesses. THANK YOU to our GREAT REPUBLICAN SENATORS! @senatemajldr @marcorubio @SenatorCollins @SteveDaines @SenThomTillis @SenCoryGardner https://t.co/ooH0NclioX","Twitter for iPhone",59525,14742,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"185","25073877",2020-06-05 16:32:29,"realDonaldTrump","https://t.co/MpWGPExQ3E","Twitter for iPhone",115385,27957,NA,NA,NA,NA,"und","Washington, DC",2009-03-18 13:46:38,82018730
"186","25073877",2020-06-05 16:31:16,"realDonaldTrump","Greatest Top Five Monthly Jobs Gains in HISTORY. We are #1! https://t.co/Cs8NEFbHG0","Twitter for iPhone",81316,20981,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"187","25073877",2020-06-05 16:29:13,"realDonaldTrump","“Really great numbers by any standard - UNBELIEVABLE!” @JoeSquawk Joe go it right also!","Twitter for iPhone",81982,15413,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"188","25073877",2020-06-05 15:45:26,"realDonaldTrump","""Equal justice under the law must mean that every American receives equal treatment in every encounter with law enforcement regardless of race…Hopefully #GeorgeFloyd is looking down right now &amp; saying this is a great thing that's happening for our country…in terms of equality"" https://t.co/7rNQ4EX8Gq","Twitter for iPhone",0,12256,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"189","25073877",2020-06-05 15:44:05,"realDonaldTrump","Reader Tip: Coming Later

Our Daily Presidential Tracking poll today shows Black Likely Voter approval of the job @realDonaldTrump is now over 40%.","Twitter for iPhone",0,16133,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"190","25073877",2020-06-05 15:43:51,"realDonaldTrump","A vote for Trump is a vote for jobs. A vote for Biden is a vote for mobs.","Twitter for iPhone",0,51491,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"191","25073877",2020-06-05 15:43:43,"realDonaldTrump","The job surge we're seeing is widespread across American industries! https://t.co/zLyqEykO3Y","Twitter for iPhone",0,8234,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"192","25073877",2020-06-05 15:43:41,"realDonaldTrump","""Equal justice under the law must mean that every American receives equal treatment in every encounter with law enforcement, regardless of race, color, gender, or creed."" https://t.co/oAuwguY1vt","Twitter for iPhone",0,12804,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"193","25073877",2020-06-05 15:43:31,"realDonaldTrump","With 2.5 MILLION jobs added in May, we're on the way to an incredible period of growth! 🔥 https://t.co/gRrmte6xS3","Twitter for iPhone",0,9548,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"194","25073877",2020-06-05 13:01:38,"realDonaldTrump","It is a stunner by any stretch of the imagination! @CNBC","Twitter for iPhone",87907,15195,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"195","25073877",2020-06-05 12:59:17,"realDonaldTrump","It’s a stupendous number. It’s joyous, let’s call it like it is. The Market was right. It’s stunning! @jimcramer  @CNBC","Twitter for iPhone",73160,15859,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"196","25073877",2020-06-05 12:54:18,"realDonaldTrump","Oh no, the Dems are worried again. The only one that can kill this comeback is Sleepy Joe Biden!","Twitter for iPhone",141069,26364,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"197","25073877",2020-06-05 12:51:00,"realDonaldTrump","Congratulations to wonderful Charles Payne on having been so optimistic, and therefore correct. Market up BIG!!!","Twitter for iPhone",102294,21577,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"198","25073877",2020-06-05 12:48:41,"realDonaldTrump","I will be doing a News Conference at 10:00 A.M. on the Jobs Numbers! White House.","Twitter for iPhone",112197,19273,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"199","25073877",2020-06-05 12:43:18,"realDonaldTrump","This is an AMAZING JOBS REPORT! Edward Lawrence @FoxNews","Twitter for iPhone",77094,15132,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"200","25073877",2020-06-05 12:41:31,"realDonaldTrump","I am so stunned. I’ve never seen numbers like this and I’ve been doing this for 30 years! Steve M. @MariaBartiromo","Twitter for iPhone",79588,16697,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"201","25073877",2020-06-05 12:34:09,"realDonaldTrump","THESE NUMBERS ARE INCREDIBLE! @MariaBartiromo","Twitter for iPhone",87713,16340,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"202","25073877",2020-06-05 12:33:10,"realDonaldTrump","Really Big Jobs Report. Great going President Trump (kidding but true)!","Twitter for iPhone",178194,28635,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"203","25073877",2020-06-05 12:29:45,"realDonaldTrump","The unprecedented COVID-19 pandemic has highlighted the need for better federal budgeting. We had the financial tools to address the crisis this time, but we shouldn’t assume this will always be true. https://t.co/9ACA1pYch8","Twitter for iPhone",0,3994,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"204","25073877",2020-06-05 12:28:47,"realDonaldTrump","Yesterday, the Senate passed legislation to improve the Paycheck Protection Program and grant greater flexibility to our small businesses. I’ve been pushing for these changes to help our small businesses safely reopen.
https://t.co/HcaBzrzmpE","Twitter for iPhone",0,4745,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"205","25073877",2020-06-05 12:28:29,"realDonaldTrump","Great to hear that Navy veteran Michael White is on his way home to America!
https://t.co/ppK0OJmtKA","Twitter for iPhone",0,4945,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"206","25073877",2020-06-05 12:28:13,"realDonaldTrump","I spoke to Arizonans during a telephone town hall earlier this week about what’s happening in our country right now. (1/4) https://t.co/3qazUA4ol3","Twitter for iPhone",0,2814,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"207","25073877",2020-06-05 12:28:06,"realDonaldTrump","I led a letter to @TheJusticeDept w/ Sens Grassley, Crapo, &amp; Tillis requesting an update on the financial status of the Crime Victims Fund in light of a significant decrease in deposits. CVF provides key services for crime survivors, including medical care &amp; courtroom advocacy. https://t.co/ILUzhT1jcj","Twitter for iPhone",0,3675,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"208","25073877",2020-06-05 12:27:13,"realDonaldTrump","In particular, I’m pleased the administration will be adopting policies similar to my PLA Visa Security Act. America’s soldiers, sailors, airmen, &amp; Marines shouldn’t have to face Chinese weapons systems designed by individuals trained in the United States. https://t.co/qfRLdyFdvT","Twitter for iPhone",0,4947,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"209","25073877",2020-06-05 12:26:53,"realDonaldTrump","The president should use the Insurrection Act to deploy active-duty military forces to these cities to support local law enforcement and ensure this violence ends tonight. https://t.co/SM2BA92IgR","Twitter for iPhone",0,6243,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"210","25073877",2020-06-05 12:26:43,"realDonaldTrump","We should have zero tolerance for anarchy, rioting, and looting. 

If necessary, the president should use the Insurrection Act to deploy active-duty military forces to these cities to support our local law enforcement and ensure this violence ends tonight. 

Not one more night. https://t.co/a41ExMrgIZ","Twitter for iPhone",0,7669,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"211","25073877",2020-06-05 12:26:33,"realDonaldTrump","Judge Sullivan is abusing his judicial power for political purposes. It’s time for General Flynn’s nightmare to end. I’m confident our court system will address this injustice swiftly. https://t.co/zg8eilxjSE","Twitter for iPhone",0,5446,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"212","25073877",2020-06-05 12:26:23,"realDonaldTrump","The carnage caused by domestic terrorists and other criminals threatens all law-abiding citizens, including peaceful protestors. 

We must do everything possible within the law to restore peace in the streets—that mission can and should include our troops.","Twitter for iPhone",0,6427,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"213","25073877",2020-06-05 12:26:05,"realDonaldTrump","To those who claim the military has no role in stopping anarchists and other criminals from tearing apart our cities: read a book. 

The military has intervened to maintain public order since the Whiskey Rebellion. Here are a few recent examples.","Twitter for iPhone",0,21582,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"214","25073877",2020-06-05 12:25:51,"realDonaldTrump","There’s no one better equipped to handle a crisis like this than General Milley. Our thanks to him, our troops, and federal law enforcement for their help in DC last night.","Twitter for iPhone",0,4553,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"215","25073877",2020-06-05 12:25:44,"realDonaldTrump","Violent anarchists and insurrectionists were once again allowed to rule the streets last night in too many cities. 

The only way to end this insurrection is the overwhelming display of force.

https://t.co/WW2K3zi1zi","Twitter for iPhone",0,4231,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"216","25073877",2020-06-05 12:25:24,"realDonaldTrump","I applaud the U.K.’s decision to open its arms to Hong Kongers fleeing the tyrannical regime in Beijing. Hong Kongers shouldn’t be left to fend for themselves as the Communist Party destroys the city’s freedoms. https://t.co/KZH7Z83TfZ","Twitter for iPhone",0,4704,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"217","25073877",2020-06-05 12:25:06,"realDonaldTrump","There is both a legal basis and a long historical precedent for using our National Guard and—if necessary—federal troops to put down domestic violence.

Woke progressives who choose to ignore these facts are simply throwing a temper tantrum. https://t.co/nNC3xXCExl","Twitter for iPhone",0,4086,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"218","25073877",2020-06-05 12:24:45,"realDonaldTrump","I call upon the administration to prioritize the admission of persecuted Hong Kongers to the United States through the U.S. Refugee Admissions Program.
 
In coordination with our allies, we can help save these brave Hong Kongers from a horrific fate under authoritarian rule. https://t.co/2nZXYNembq","Twitter for iPhone",0,6868,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"219","25073877",2020-06-05 12:24:05,"realDonaldTrump","Our office has heard from many Georgians who are experiencing significant delays with passport applications or renewals. 

We are pushing @StateDept to pursue innovative solutions to reduce the backlog as quickly as possible. https://t.co/VbdtFzqxx6","Twitter for iPhone",0,2266,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"220","25073877",2020-06-05 12:23:58,"realDonaldTrump","The Senate unanimously passed a bill to add more flexibility to the Paycheck Protection Program. These targeted changes will help small businesses stay afloat and keep workers employed.","Twitter for iPhone",0,2868,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"221","25073877",2020-06-05 12:23:52,"realDonaldTrump","THANK YOU
 
Nurses
Doctors
Grocers
Farmers
Teachers
Custodians
Pharmacists
Truck Drivers
Utility Workers
Delivery Persons
First Responders
 
We appreciate you!","Twitter for iPhone",0,2818,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"222","25073877",2020-06-05 12:23:34,"realDonaldTrump","🇺🇸 https://t.co/P0PE0uoqum","Twitter for iPhone",0,2430,NA,NA,NA,NA,"und","Washington, DC",2009-03-18 13:46:38,82018730
"223","25073877",2020-06-05 12:23:26,"realDonaldTrump","#ICYMI Iowa leaders send letter petitioning @USDA to provide CFAP funds to egg producers https://t.co/wzPJ4UcD30","Twitter for iPhone",0,2077,"ICYMI",NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"224","25073877",2020-06-05 12:23:18,"realDonaldTrump","I’m continuing to listen to and hear from Iowans across the state! Thanks to @iowapca and @iowarestaurant for visiting with me today. I’m working hard to support you as we work together to safely reopen our state &amp; economy. https://t.co/N9U6MK1Sww","Twitter for iPhone",0,2177,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"225","25073877",2020-06-05 12:21:41,"realDonaldTrump","TODAY at 9:40 am
46th Telephone Town Hall
Topic: #COVID19NC

Listen Live: https://t.co/EjMmqN1Q7U https://t.co/P5MKqru05g","Twitter for iPhone",0,1939,"COVID19NC",NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"226","25073877",2020-06-05 12:21:26,"realDonaldTrump","The PPP has already provided more than 98,000 loans in Colorado and these modifications will increase flexibility to help small businesses that are struggling as a result of #COVID19 to keep their doors open and their workers on payroll.","Twitter for iPhone",0,2022,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"227","25073877",2020-06-05 12:21:23,"realDonaldTrump","Yesterday the Senate passed a version of my PPP Flexibility Act to extend the #PaycheckProtectionProgram loan period &amp; provide greater flexibility. We must keep improving this program to ensure workers &amp; small business owners can make it through #COVID19.
https://t.co/bNnIxfSn9k","Twitter for iPhone",0,2018,"PaycheckProtectionProgram",NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"228","25073877",2020-06-05 12:21:09,"realDonaldTrump","TONIGHT at 7pm MT ➡️ I’m joining state, local, and federal officials from Colorado for a live #COVID19 town hall hosted by @KDVR. Learn more and tune in here ⬇️ https://t.co/EJcf1w3S4J","Twitter for iPhone",0,1634,"COVID19",NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"229","25073877",2020-06-05 12:20:51,"realDonaldTrump","We have got to reopen our economy. I’m working on a concept that we’re putting forward called Rehire America that will help pay salaries for employees, help address fixed costs for businesses to get this country going. More from my live #COVID19 town hall with @KDVR ⬇️ https://t.co/UFaZg0Ei1k","Twitter for iPhone",0,2002,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"230","25073877",2020-06-05 12:20:40,"realDonaldTrump","Today I announced Colorado will receive $44 million to address homelessness and the coronavirus pandemic. #COVID19 has affected our entire country and we must ensure relief is reaching everyone in need. https://t.co/tG8vEmW0D2","Twitter for iPhone",0,1961,"COVID19",NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"231","25073877",2020-06-05 12:20:18,"realDonaldTrump","No Contest. Steve blows him away. So important for Montana. I’ll be there to help Steve win big!!! https://t.co/K7V4pDCqHN","Twitter for iPhone",32380,7783,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"232","25073877",2020-06-05 12:16:59,"realDonaldTrump","True. Steve is a GREAT SENATOR. Need him badly in Washington. Complete and Total Endorsement! https://t.co/7iG8SZZ9LZ","Twitter for iPhone",33183,8132,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"233","25073877",2020-06-05 12:14:53,"realDonaldTrump","And thank you to Montana bankers for working overtime to help our small businesses stay open and workers employed during the COVID-19 pandemic.","Twitter for iPhone",0,2008,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"234","25073877",2020-06-05 12:14:48,"realDonaldTrump","Glad to see my bipartisan bill with @SenAngusKing pass the Senate today to increase flexibility for small businesses and workers under the #PaycheckProtectionProgram. 

Look forward to @realDonaldTrump signing it into law soon!","Twitter for iPhone",0,2273,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"235","25073877",2020-06-05 12:14:20,"realDonaldTrump","Peacefully demanding justice and condemning violence are not mutually exclusive. We can and should do both. No American should have to live in fear and everyone – regardless of race or income – deserves to live in a safe community. Now, more than ever, we must come together. https://t.co/G0bv4vxAC7","Twitter for iPhone",0,2891,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"236","25073877",2020-06-05 12:13:53,"realDonaldTrump","It's disgraceful to see the defacing of the Gandhi statue in DC. #Gandhi was a pioneer of peaceful protesting, demonstrating the great change it can bring. Rioting, looting and vandalizing do not bring us together. https://t.co/LVucwygxCj","Twitter for iPhone",0,3147,"Gandhi",NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"237","25073877",2020-06-05 12:13:43,"realDonaldTrump","I'm proud Congress could come together to make necessary fixes to the #PaycheckProtectionProgram. These changes will provide flexibility to keep businesses open and protect jobs.
https://t.co/PeSijqZRFF","Twitter for iPhone",0,1726,"PaycheckProtectionProgram",NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"238","25073877",2020-06-05 12:13:33,"realDonaldTrump","I’ve been receiving regular briefings from @DeptofDefense about their COVID-19 response. Secretary Esper, the Pentagon, and our servicemembers have been doing a great job assisting the civilian population to combat COVID-19.","Twitter for iPhone",0,1779,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"239","25073877",2020-06-05 12:13:25,"realDonaldTrump","This week, I urged Acting Director of the Office of Management and Budget @RussVought45 to phase out all federal regulations that have been waived during the #COVID19 crisis so Americans can continue to recover from this pandemic.
https://t.co/3jVo0IKLlF","Twitter for iPhone",0,1713,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"240","25073877",2020-06-05 12:12:44,"realDonaldTrump","I want to offer my profound gratitude for Eldon, all of our Merchant Marine veterans past and present, and those serving our country on the high seas today. Happy #NationalMaritimeDay!","Twitter for iPhone",0,1623,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"241","25073877",2020-06-05 12:12:42,"realDonaldTrump","One Merchant Mariner I'll never forget is Eldon Gallear, who passed in 2016 but did incredible work advocating with @AMMWWII. Eldon has an incredible story, having been the sole survivor of the “Tillie Lykes” vessel that was torpedoed by a German U-boat during World War II. https://t.co/mOvNCNoNVv","Twitter for iPhone",0,1735,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"242","25073877",2020-06-05 12:11:51,"realDonaldTrump","It appears that exculpatory “Brady” evidence, which could have benefited Flynn’s defense, was withheld by the prosecution. Alaskans are very familiar with those kinds of violations as a result of the reckless prosecution of the late Senator Ted Stevens.","Twitter for iPhone",0,2039,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"243","25073877",2020-06-05 12:11:36,"realDonaldTrump","On May 12, I wrote to FBI Director Christopher Wray requesting an internal review to determine if there were any investigatory or prosecutorial violations in the bureau’s investigation of General Michael Flynn. I’m pleased that he is now doing so. https://t.co/OrIX7orYnW","Twitter for iPhone",0,1937,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"244","25073877",2020-06-05 12:10:24,"realDonaldTrump","Julie and I pray that we can come together – as Americans, as Alaskans – to work toward justice, equality, and peace for all.","Twitter for iPhone",0,1744,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"245","25073877",2020-06-05 12:09:56,"realDonaldTrump","For too long, the Clean Water Act has been abused and used to delay important energy infrastructure projects. @EPA's important change to the act is good news for Wyoming and will help support jobs in our state at a time when certainty is much needed. https://t.co/0jXA2RqZeM","Twitter for iPhone",0,1982,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"246","25073877",2020-06-05 12:09:47,"realDonaldTrump","TODAY @ 230pm - Confirmation Hearing for White House Budget Director - The Senate Budget Committee holds a confirmation hearing for Russell Vought to serve as director of the Office of Management and Budget (OMB). https://t.co/1tFGA8q8J4 WATCH via @cspan https://t.co/kfWpDSPvIp","Twitter for iPhone",0,1580,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"247","25073877",2020-06-05 12:09:12,"realDonaldTrump","Chairman @SenJohnBarrasso: “Our bill is the right medicine for our roads &amp; our economy. It will help rural communities, it will help cities, &amp; it will help all 50 states.”","Twitter for iPhone",0,1624,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"248","25073877",2020-06-05 12:07:38,"realDonaldTrump","Caring for a loved one with Alzheimer's is difficult even in the best of times. If you or someone you know is suffering from, or caring for someone suffering from Alzheimer's, the @alzassociation has set up a 24/7 helpline staffed by experts ready to help at 800.272.3900.","Twitter for iPhone",0,1685,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"249","25073877",2020-06-05 12:07:03,"realDonaldTrump","Join me/@RepSmucker @ 10am for a roundtable on safely restarting PA’s economy. Joining us are Steve Massini - @PSHResearch, Rev. Georgiette Morgan-Thomas - @AmericanHatsLLC, @CommissionerJP - @LancasterCounty Commissioners, Tonia Ulsh - Mountz Jewelers. https://t.co/1adn8nAED4","Twitter for iPhone",0,1477,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
"250","25073877",2020-06-05 12:06:50,"realDonaldTrump","I'm glad @realDonaldTrump is visiting Owens &amp; Minor today to highlight the great work of Pennsylvanians supplying the PPE needed to save lives, protect front-line workers, &amp; the strong guidance his admin is providing on safely reopening our economy. https://t.co/jw7xNbADRF","Twitter for iPhone",0,2100,NA,NA,NA,NA,"en","Washington, DC",2009-03-18 13:46:38,82018730
